Gender,Age,Tenure_Months,Monthly_Minutes,Data_Usage_GB,Support_Calls,Monthly_Charges,Total_Charges,Late_Payments,Satisfaction_Score,Complaints,Phone_Service,Churn,Avg_Charge_Per_Month,Charge_Deviation,Support_Call_Rate,CLV_Proxy,Late_Payment_Ratio,Engagement_Score,High_Risk_Flag,Location_Suburban,Location_Urban,Contract_Type_One Year,Contract_Type_Two Year,Payment_Method_Credit Card,Payment_Method_Electronic Check,Payment_Method_Mailed Check,Internet_Service_Fiber Optic,Internet_Service_No,Tenure_Category_12-24m,Tenure_Category_24-48m,Tenure_Category_48-72m,Tenure_Category_6-12m
1,58,10,419.0,15.25,3.0,91.14,910.41,1,5.0,2,1,1,91.04,25.8,0.3,911.4,0.1,0.7606,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,47,26,666.0,0.4,1.0,75.27,2065.4,0,1.0,1,0,0,79.44,9.93,0.0385,1957.02,0.0,0.3232,0,1,0,1,0,0,1,0,1,0,0,1,0,0
0,59,10,720.0,0.4,3.5,93.15,964.66,1,1.0,0,0,1,96.47,27.81,0.35,931.5,0.1,0.3439,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,58,10,364.0,4.0,0.0,26.93,196.32,2,1.0,0,1,0,19.63,-38.41,0.0,269.3,0.2,0.2782,0,0,1,1,0,0,1,0,1,0,0,0,0,1
0,24,31,853.0,3.5,2.0,74.66,2319.35,0,4.0,0,1,0,74.82,9.32,0.0645,2314.46,0.0,0.6358,0,0,1,0,1,0,1,0,0,0,0,1,0,0
1,32,8,143.0,5.3,1.0,30.62,357.71,2,2.0,1,1,0,44.71,-34.72,0.125,244.96,0.25,0.2791,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1,57,5,198.0,6.7,3.0,68.81,956.3499999999999,1,4.0,1,1,1,191.27,3.47,0.6,344.05,0.2,0.4477,0,0,1,1,0,0,1,0,1,0,0,0,0,0
0,36,39,409.0,8.0,3.0,61.03,2368.92,0,1.0,1,1,0,60.74,-4.31,0.0769,2380.17,0.0,0.3742,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,60,39,433.0,0.8,2.0,86.23,3311.36,1,1.0,1,0,0,84.91,20.89,0.0513,3362.97,0.0256,0.2417,0,0,1,1,0,0,1,0,0,0,0,1,0,0
0,54,16,442.0,0.2,1.0,84.91,1346.53,2,2.0,0,1,1,84.16,19.57,0.0625,1358.56,0.125,0.2934,0,0,1,0,0,1,0,0,0,1,1,0,0,0
1,19,17,393.0,11.0,1.0,55.73,879.34,0,3.0,1,1,1,51.73,-9.61,0.0588,947.41,0.0,0.547,0,1,0,0,0,1,0,0,1,0,1,0,0,0
1,59,28,354.0,3.2,2.0,63.16,1742.44,0,5.0,1,1,0,62.23,-2.18,0.0714,1768.48,0.0,0.4986,0,0,1,1,0,0,0,0,1,0,0,1,0,0
1,65,17,455.0,15.25,2.0,53.17,1008.53,0,1.0,1,1,0,59.33,-12.17,0.1176,903.89,0.0,0.5344,0,0,1,0,1,0,0,1,1,0,1,0,0,0
1,30,12,382.0,3.8,0.0,20.0,174.16,1,5.0,0,1,0,14.51,-45.34,0.0,240.0,0.0833,0.5212,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,57,72,636.0,3.6,2.0,65.53,4466.516250000001,1,3.0,1,0,0,62.03,0.19,0.0278,4718.16,0.0139,0.4946,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,58,3,506.0,4.9,2.0,20.0,160.56,0,3.0,1,1,1,53.52,-45.34,0.6667,60.0,0.0,0.4704,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0,60,21,455.0,0.9,2.0,42.1,902.61,1,2.0,0,1,0,42.98,-23.24,0.0952,884.1,0.0476,0.3121,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,60,52,485.0,1.5,1.0,71.73,3788.81,1,3.0,1,1,0,72.86,6.39,0.0192,3729.96,0.0192,0.3954,0,0,1,1,0,0,0,0,0,1,0,0,1,0
0,48,27,722.0,11.8,1.0,68.2,1803.87,1,5.0,2,1,1,66.81,2.86,0.037,1841.4,0.037,0.8089,0,0,1,0,0,0,1,0,0,1,0,1,0,0
0,33,51,403.0,1.2,0.0,86.73,4379.52,0,2.0,0,1,0,85.87,21.39,0.0,4423.23,0.0,0.2981,0,0,1,0,0,1,0,0,1,0,0,0,1,0
0,59,9,245.0,1.3,3.0,62.92,570.93,0,4.0,0,1,1,63.44,-2.42,0.3333,566.28,0.0,0.3595,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,61,7,304.0,3.6,3.0,93.94,619.82,1,1.0,0,1,0,88.55,28.6,0.4286,657.58,0.1429,0.2474,0,1,0,0,1,0,0,1,1,0,0,0,0,1
1,23,45,453.0,5.1,3.5,77.8,3471.06,2,4.0,0,0,0,77.13,12.46,0.0778,3501.0,0.0444,0.514,0,0,1,1,0,0,0,1,1,0,0,1,0,0
0,45,12,596.0,0.1,1.0,72.5,886.67,1,3.0,0,0,0,73.89,7.16,0.0833,870.0,0.0833,0.4104,0,1,0,0,1,0,0,1,0,1,0,0,0,1
0,49,29,675.0,3.1,3.5,26.79,844.23,2,2.0,0,1,1,29.11,-38.55,0.1207,776.91,0.069,0.4397,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1,61,3,829.0,2.5,2.0,107.33,315.43,0,4.0,0,1,0,105.14,41.99,0.6667,321.99,0.0,0.607,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1,27,33,647.0,10.0,0.0,34.91,1188.6,2,4.0,1,1,1,36.02,-30.43,0.0,1152.03,0.0606,0.6847,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1,67,19,323.0,9.2,2.0,71.85,1460.51,0,2.0,1,1,0,76.87,6.51,0.1053,1365.15,0.0,0.4248,0,0,1,0,1,0,0,1,1,0,1,0,0,0
0,35,7,459.0,11.8,2.0,114.44,688.56,0,2.0,0,1,0,98.37,49.1,0.2857,801.08,0.0,0.5281,0,0,1,0,0,0,0,1,1,0,0,0,0,1
0,21,16,67.0,9.2,2.0,20.0,344.64,0,2.0,0,1,0,21.54,-45.34,0.125,320.0,0.0,0.3267,0,0,0,0,0,0,0,1,1,0,1,0,0,0
0,26,28,437.0,7.7,1.0,53.96,1423.79,0,3.0,2,1,1,50.85,-11.38,0.0357,1510.88,0.0,0.499,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,24,1,378.0,9.8,0.0,20.0,20.0,0,4.0,1,1,0,20.0,-45.34,0.0,20.0,0.0,0.5777,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1,67,24,50.0,1.0,1.0,83.12,2051.66,0,2.0,1,0,0,85.49,17.78,0.0417,1994.88,0.0,0.1588,0,0,1,0,0,0,1,0,1,0,1,0,0,0
0,25,18,921.0,2.1,1.0,62.63,1196.15,1,4.0,0,1,0,66.45,-2.71,0.0556,1127.34,0.0556,0.6344,0,0,1,0,1,0,1,0,0,1,1,0,0,0
0,60,5,424.0,5.8,1.0,50.79,221.46,1,4.0,2,1,1,44.29,-14.55,0.2,253.95,0.2,0.5166,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,24,33,78.0,12.8,3.0,44.02,1410.89,1,2.0,1,1,1,42.75,-21.32,0.0909,1452.66,0.0303,0.4017,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1,58,8,445.0,5.5,2.0,56.05,456.62,0,4.0,1,1,0,57.08,-9.29,0.25,448.4,0.0,0.5188,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,57,7,830.0,1.2,1.0,79.6,654.1,2,2.0,0,1,1,93.44,14.26,0.1429,557.2,0.2857,0.4618,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1,20,15,881.0,14.5,1.0,44.16,686.32,4,1.0,0,1,0,45.75,-21.18,0.0667,662.4,0.2667,0.683,0,1,0,1,0,0,0,0,0,0,1,0,0,0
0,34,27,511.0,7.1,1.0,59.02,1654.98,0,4.0,1,1,0,61.3,-6.32,0.037,1593.54,0.0,0.5756,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1,19,63,519.0,6.3,1.0,68.29,4322.82,0,5.0,1,1,0,68.62,2.95,0.0159,4302.27,0.0,0.6229,0,0,1,0,1,0,1,0,0,0,0,0,1,0
1,32,3,745.0,7.2,1.0,55.7,86.15,0,5.0,0,1,0,28.72,-9.64,0.3333,167.1,0.0,0.7272,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,63,12,469.0,5.4,2.0,69.79,874.53,0,2.0,0,1,0,72.88,4.45,0.1667,837.48,0.0,0.406,0,1,0,0,1,0,1,0,0,1,0,0,0,1
0,46,1,592.0,0.1,3.0,36.26,20.0,0,1.0,2,1,1,20.0,-29.08,3.0,36.26,0.0,0.2889,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,67,34,667.0,1.5,3.0,43.27,1456.57,0,5.0,0,1,0,42.84,-22.07,0.0882,1471.18,0.0,0.5852,0,0,0,0,1,1,0,0,1,0,0,1,0,0
1,65,14,284.0,15.25,2.0,61.26,779.66,0,5.0,1,1,1,55.69,-4.08,0.1429,857.64,0.0,0.7089,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1,69,29,807.0,1.7,3.0,26.28,725.56,1,2.0,0,1,0,25.02,-39.06,0.1034,762.12,0.0345,0.4628,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,39,9,324.0,7.4,2.0,54.07,479.98,3,3.0,1,1,1,53.33,-11.27,0.2222,486.63,0.3333,0.4498,0,0,0,1,0,0,1,0,1,0,0,0,0,1
0,21,44,373.0,2.8,0.0,54.27,2316.44,2,4.0,1,1,1,52.65,-11.07,0.0,2387.88,0.0455,0.4381,0,1,0,0,0,1,0,0,1,0,0,1,0,0
0,69,18,519.0,11.9,1.0,81.22,1376.12,1,4.0,0,1,1,76.45,15.88,0.0556,1461.96,0.0556,0.673,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,23,69,687.0,4.1,3.0,91.63,4466.516250000001,2,1.0,0,1,0,64.73,26.29,0.0435,6322.47,0.029,0.404,0,0,1,1,0,0,0,1,0,0,0,0,1,0
1,55,1,635.0,5.0,1.0,93.64,74.93,0,4.0,1,1,0,74.93,28.3,1.0,93.64,0.0,0.5818,0,0,1,0,0,1,0,0,1,0,0,0,0,0
0,43,17,490.0,1.4,3.5,71.14,1201.88,0,1.0,2,1,0,70.7,5.8,0.2059,1209.38,0.0,0.2754,0,0,1,1,0,1,0,0,1,0,1,0,0,0
1,28,34,556.0,0.3,1.0,31.2,1062.06,3,4.0,0,1,0,31.24,-34.14,0.0294,1060.8,0.0882,0.459,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1,43,22,714.0,7.1,0.0,36.5,759.27,4,4.0,2,1,0,34.51,-28.84,0.0,803.0,0.1818,0.6534,0,1,0,1,0,1,0,0,0,1,1,0,0,0
1,34,1,501.0,0.4,1.0,74.53,157.89,0,3.0,1,0,1,157.89,9.19,1.0,74.53,0.0,0.3799,0,1,0,0,1,0,0,1,0,1,0,0,0,0
0,41,72,337.0,6.4,1.0,82.83,4466.516250000001,0,5.0,0,1,0,62.03,17.49,0.0139,5963.76,0.0,0.5551,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1,45,8,379.0,4.1,0.0,33.84,326.18,2,4.0,0,1,1,40.77,-31.5,0.0,270.72,0.25,0.4659,0,0,1,0,0,0,1,0,0,1,0,0,0,1
0,52,6,681.0,8.6,2.0,100.2,645.02,0,5.0,0,1,1,107.5,34.86,0.3333,601.2,0.0,0.7302,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,48,15,337.0,1.2,3.0,94.54,1472.66,0,2.0,1,1,0,98.18,29.2,0.2,1418.1,0.0,0.2728,0,1,0,1,0,0,1,0,0,1,1,0,0,0
1,30,18,186.0,3.9,3.0,101.83,1881.82,1,1.0,1,1,0,104.55,36.49,0.1667,1832.94,0.0556,0.208,0,0,1,0,1,0,0,0,1,0,1,0,0,0
1,52,34,439.0,4.8,0.0,70.53,2393.47,2,3.0,0,1,0,70.4,5.19,0.0,2398.02,0.0588,0.4427,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0,33,11,484.0,0.4,2.0,35.63,369.87,2,3.0,1,1,0,33.62,-29.71,0.1818,391.93,0.1818,0.3734,0,0,1,0,1,0,1,0,1,0,0,0,0,1
1,32,13,672.0,6.7,0.0,80.21,990.97,1,1.0,0,1,0,76.23,14.87,0.0,1042.73,0.0769,0.4494,0,0,1,0,1,0,1,0,1,0,1,0,0,0
0,60,18,208.0,2.5,1.0,62.28,1088.58,2,5.0,1,1,0,60.48,-3.06,0.0556,1121.04,0.1111,0.4289,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1,35,12,569.0,0.7,1.0,64.64,821.72,1,3.0,2,1,0,68.48,-0.7,0.0833,775.68,0.0833,0.4119,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,64,59,730.0,2.4,2.0,97.79,4466.516250000001,1,3.0,0,1,0,75.7,32.45,0.0339,5769.61,0.0169,0.507,0,0,1,0,1,0,0,0,1,0,0,0,1,0
0,54,45,336.0,0.5,0.0,51.12,2340.4,0,4.0,0,1,0,52.01,-14.22,0.0,2300.4,0.0,0.3786,0,0,1,1,0,0,1,0,1,0,0,1,0,0
0,65,14,516.0,10.9,3.5,72.62,1023.21,2,4.0,1,1,0,73.09,7.28,0.25,1016.68,0.1429,0.6522,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,65,1,69.0,3.1,2.0,55.17,57.57,1,4.0,3,1,1,57.57,-10.17,2.0,55.17,1.0,0.3274,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,66,55,674.0,0.7,2.0,50.52,2770.12,4,1.0,1,0,1,50.37,-14.82,0.0364,2778.6,0.0727,0.3321,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1,58,3,659.0,1.5,2.0,48.5,36.27,2,5.0,1,1,0,12.09,-16.84,0.6667,145.5,0.6667,0.5821,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,44,6,496.0,6.4,3.0,45.45,230.21,0,2.0,0,1,1,38.37,-19.89,0.5,272.7,0.0,0.436,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0,52,3,234.0,7.7,1.0,36.6,99.14,1,3.0,1,1,1,33.05,-28.74,0.3333,109.8,0.3333,0.4212,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1,69,4,633.0,0.2,3.0,115.45,455.25,0,2.0,0,1,1,113.81,50.11,0.75,461.8,0.0,0.3666,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1,62,38,451.0,0.3,0.0,65.31,2507.93,1,1.0,0,1,0,66.0,-0.03,0.0,2481.78,0.0263,0.2388,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,52,20,50.0,12.5,0.0,75.9,1543.81,1,4.0,2,1,0,77.19,10.56,0.0,1518.0,0.05,0.5051,0,0,0,0,1,1,0,0,1,0,1,0,0,0
1,45,72,655.0,2.0,1.0,49.44,3492.72,1,4.0,0,0,0,48.51,-15.9,0.0139,3559.68,0.0139,0.5304,0,0,1,1,0,1,0,0,0,0,0,0,1,0
1,56,6,732.0,1.1,0.0,40.76,172.5,1,4.0,0,1,0,28.75,-24.58,0.0,244.56,0.1667,0.5422,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,55,15,767.0,0.7,1.0,46.56,735.51,4,2.0,0,1,0,49.03,-18.78,0.0667,698.4,0.2667,0.4278,0,0,1,0,0,0,1,0,1,0,1,0,0,0
0,26,72,244.0,3.2,0.0,45.53,3240.32,2,4.0,2,1,0,45.0,-19.81,0.0,3278.16,0.0278,0.3965,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1,29,42,116.0,7.4,0.0,68.41,2932.45,0,1.0,1,1,1,69.82,3.07,0.0,2873.22,0.0,0.25,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,32,31,417.0,3.7,2.0,60.71,1873.66,1,3.0,0,1,1,60.44,-4.63,0.0645,1882.01,0.0323,0.4126,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,38,5,603.0,0.1,1.0,109.31,956.3499999999999,1,3.0,0,1,0,191.27,43.97,0.2,546.55,0.2,0.4131,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,69,35,311.0,3.3,1.0,44.98,1556.48,0,3.0,2,1,0,44.47,-20.36,0.0286,1574.3,0.0,0.3641,0,0,1,1,0,0,1,0,1,0,0,1,0,0
1,52,10,181.0,1.9,2.0,77.32,767.43,1,4.0,0,1,0,76.74,11.98,0.2,773.2,0.1,0.3468,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1,59,18,644.0,5.7,3.5,20.0,400.64,1,1.0,1,1,0,22.26,-45.34,0.1944,360.0,0.0556,0.419,0,0,1,1,0,1,0,0,1,0,1,0,0,0
1,50,22,430.0,3.7,3.0,53.13,1105.84,1,1.0,1,1,0,50.27,-12.21,0.1364,1168.86,0.0455,0.2976,0,0,1,0,1,1,0,0,0,1,1,0,0,0
1,68,22,624.0,15.25,0.0,129.12,2808.46,0,4.0,0,1,0,127.66,63.78,0.0,2840.64,0.0,0.7792,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,36,31,503.0,4.6,0.0,33.32,1127.47,0,5.0,0,1,0,36.37,-32.02,0.0,1032.92,0.0,0.5833,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,40,26,466.0,5.0,2.0,84.82,2183.73,1,3.0,0,0,1,83.99,19.48,0.0769,2205.32,0.0385,0.457,0,0,1,1,0,0,1,0,0,1,0,1,0,0
0,30,1,487.0,3.7,1.0,74.98,956.3499999999999,1,2.0,2,0,0,956.35,9.64,1.0,74.98,1.0,0.3795,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,61,14,428.0,1.9,1.0,54.84,768.48,1,3.0,1,1,0,54.89,-10.5,0.0714,767.76,0.0714,0.3814,0,1,0,0,1,1,0,0,1,0,1,0,0,0
1,18,26,408.0,5.0,2.0,27.92,956.3499999999999,0,4.0,1,0,0,36.78,-37.42,0.0769,725.92,0.0,0.4948,0,0,1,1,0,0,0,0,1,0,0,1,0,0
0,68,8,279.0,2.0,2.0,56.83,489.78,0,1.0,0,1,0,61.22,-8.51,0.25,454.64,0.0,0.2063,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,46,9,596.0,6.3,3.0,45.93,395.5,2,2.0,1,1,0,43.94,-19.41,0.3333,413.37,0.2222,0.4724,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,41,3,749.0,1.4,3.0,39.78,140.41,1,2.0,0,1,0,46.8,-25.56,1.0,119.34,0.3333,0.4347,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,33,13,399.0,2.3,0.0,20.0,221.91,1,1.0,0,0,0,17.07,-45.34,0.0,260.0,0.0769,0.2582,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1,42,72,873.0,4.4,0.0,61.48,4443.88,1,3.0,3,0,0,61.72,-3.86,0.0,4426.56,0.0139,0.6012,0,0,1,1,0,0,1,0,1,0,0,0,1,0
1,40,8,575.0,5.0,2.0,47.38,350.24,0,4.0,3,0,0,43.78,-17.96,0.25,379.04,0.0,0.5588,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,45,18,551.0,5.5,1.0,37.87,748.26,1,1.0,1,0,0,41.57,-27.47,0.0556,681.66,0.0556,0.3794,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1,64,32,631.0,6.0,1.0,29.86,1052.9,1,4.0,0,0,0,32.9,-35.48,0.0312,955.52,0.0312,0.5999,0,1,0,0,0,1,0,0,1,0,0,1,0,0
1,33,1,695.0,1.9,1.0,46.1,20.0,1,2.0,1,1,0,20.0,-19.24,1.0,46.1,1.0,0.4238,0,0,1,1,0,0,1,0,1,0,0,0,0,0
0,60,55,409.0,11.2,2.0,80.64,4466.516250000001,0,3.0,0,1,0,81.21,15.3,0.0364,4435.2,0.0,0.5571,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,55,11,610.0,0.2,0.0,71.27,774.0,2,4.0,2,0,1,70.36,5.93,0.0,783.97,0.1818,0.4778,0,1,0,0,0,1,0,0,0,1,0,0,0,1
0,28,48,709.0,1.0,1.0,68.85,3355.12,2,2.0,0,1,1,69.9,3.51,0.0208,3304.8,0.0417,0.4114,0,0,0,1,0,0,0,0,0,1,0,1,0,0
0,20,1,424.0,0.4,1.0,45.81,93.11,2,4.0,0,1,1,93.11,-19.53,1.0,45.81,2.0,0.4104,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,32,3,500.0,5.6,0.0,107.01,236.65,1,1.0,1,1,1,78.88,41.67,0.0,321.03,0.3333,0.3618,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,18,9,346.0,1.6,1.0,49.68,433.13,0,4.0,1,1,1,48.13,-15.66,0.1111,447.12,0.0,0.4041,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,24,10,401.0,1.1,3.5,73.52,662.41,0,5.0,0,1,1,66.24,8.18,0.35,735.2,0.0,0.4754,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1,18,45,430.0,3.3,2.0,90.36,3994.82,0,1.0,0,1,1,88.77,25.02,0.0444,4066.2,0.0,0.2897,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,66,1,319.0,4.8,1.0,59.15,131.06,1,2.0,1,1,1,131.06,-6.19,1.0,59.15,1.0,0.3367,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,49,24,487.0,4.8,3.0,20.0,522.02,0,2.0,0,1,0,21.75,-45.34,0.125,480.0,0.0,0.4011,0,0,1,0,1,0,1,0,0,1,1,0,0,0
0,26,3,566.0,4.1,2.0,76.31,143.74,0,4.0,3,1,1,47.91,10.97,0.6667,228.93,0.0,0.5376,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1,46,41,585.0,15.25,1.0,70.74,2826.17,1,4.0,1,1,0,68.93,5.4,0.0244,2900.34,0.0244,0.7642,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,43,36,338.0,9.8,0.0,26.42,1000.87,1,2.0,0,1,0,27.8,-38.92,0.0,951.12,0.0278,0.4424,0,0,1,1,0,0,0,0,1,0,0,1,0,0
1,40,16,378.0,1.4,2.0,72.96,1216.79,0,2.0,0,1,0,76.05,7.62,0.125,1167.36,0.0,0.2924,0,0,1,0,1,0,1,0,0,0,1,0,0,0
1,62,5,670.0,7.1,3.5,62.23,332.54,0,3.0,0,1,0,66.51,-3.11,0.7,311.15,0.0,0.5765,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0,60,24,378.0,4.2,1.0,73.95,1776.92,0,2.0,0,1,1,74.04,8.61,0.0417,1774.8,0.0,0.3475,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,46,4,664.0,0.4,0.0,30.17,82.92,4,4.0,0,0,0,20.73,-35.17,0.0,120.68,1.0,0.5024,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0,69,5,353.0,0.3,3.0,84.39,409.27,0,4.0,2,0,1,81.85,19.05,0.6,421.95,0.0,0.3812,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0,55,23,575.0,8.0,2.0,50.57,1184.01,3,2.0,0,1,0,51.48,-14.77,0.087,1163.11,0.1304,0.4978,0,0,1,0,1,1,0,0,0,1,1,0,0,0
0,50,72,650.0,3.9,3.0,39.39,2831.04,5,2.0,1,1,0,39.32,-25.95,0.0417,2836.08,0.0694,0.4459,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,24,53,50.0,4.2,1.0,84.19,4464.23,2,5.0,0,1,1,84.23,18.85,0.0189,4462.07,0.0377,0.4018,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,29,21,673.0,2.0,3.0,86.49,1931.82,4,3.0,2,0,1,91.99,21.15,0.1429,1816.29,0.1905,0.4773,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,48,18,760.0,13.3,3.0,68.41,1213.52,0,3.0,0,1,1,67.42,3.07,0.1667,1231.38,0.0,0.733,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,49,72,438.0,6.2,0.0,80.9,4466.516250000001,1,3.0,3,0,1,62.03,15.56,0.0,5824.8,0.0139,0.4699,0,1,0,1,0,0,0,0,0,1,0,0,1,0
0,37,19,569.0,13.1,3.0,51.02,977.38,0,1.0,1,1,0,51.44,-14.32,0.1579,969.38,0.0,0.5358,0,1,0,0,0,1,0,0,1,0,1,0,0,0
1,68,13,332.0,0.5,0.0,52.4,679.1,0,1.0,4,1,0,52.24,-12.94,0.0,681.2,0.0,0.1971,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,34,57,572.0,4.4,1.0,96.5,4466.516250000001,0,1.0,2,0,0,78.36,31.16,0.0175,5500.5,0.0,0.3658,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1,53,6,992.0,5.1,0.0,20.0,96.51,0,2.0,0,0,0,16.08,-45.34,0.0,120.0,0.0,0.6006,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,20,2,60.0,0.7,0.0,20.0,20.0,4,2.0,0,1,1,10.0,-45.34,0.0,40.0,2.0,0.1568,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,18,24,399.0,2.1,3.5,57.13,1379.8,0,5.0,2,1,0,57.49,-8.21,0.1458,1371.12,0.0,0.4943,0,0,1,0,0,1,0,0,1,0,1,0,0,0
0,67,2,659.0,1.2,1.0,50.45,161.41,1,5.0,0,1,0,80.7,-14.89,0.5,100.9,0.5,0.5762,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1,44,11,752.0,15.25,2.0,94.03,1045.53,0,3.0,2,1,0,95.05,28.69,0.1818,1034.33,0.0,0.7683,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,64,13,223.0,3.9,3.0,53.8,677.86,0,3.0,1,1,0,52.14,-11.54,0.2308,699.4,0.0,0.3422,0,0,0,1,0,1,0,0,1,0,1,0,0,0
0,57,19,372.0,1.9,3.5,70.55,1312.56,2,1.0,2,0,1,69.08,5.21,0.1842,1340.45,0.1053,0.24,0,0,1,0,1,0,1,0,0,1,1,0,0,0
1,50,72,383.0,5.5,3.0,86.35,4466.516250000001,0,1.0,1,1,1,62.03,21.01,0.0417,6217.2,0.0,0.315,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,37,5,369.0,5.4,3.0,88.2,470.62,2,2.0,2,1,1,94.12,22.86,0.6,441.0,0.4,0.3677,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,31,11,476.0,2.1,2.0,36.71,420.83,0,2.0,1,1,0,38.26,-28.63,0.1818,403.81,0.0,0.3438,0,0,1,0,0,0,1,0,1,0,0,0,0,1
1,53,3,214.0,15.25,3.5,74.35,234.17,0,2.0,1,1,0,78.06,9.01,1.1667,223.05,0.0,0.502,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,22,22,449.0,8.3,2.0,21.2,407.39,0,4.0,2,1,1,18.52,-44.14,0.0909,466.4,0.0,0.5754,0,0,1,1,0,1,0,0,1,0,1,0,0,0
0,40,31,312.0,2.6,1.0,86.94,2766.7,0,1.0,4,0,1,89.25,21.6,0.0323,2695.14,0.0,0.2307,1,0,1,0,0,1,0,0,0,0,0,1,0,0
1,62,15,486.0,5.4,3.0,55.43,821.22,2,1.0,2,1,1,54.75,-9.91,0.2,831.45,0.1333,0.3525,0,0,1,0,1,1,0,0,1,0,1,0,0,0
1,32,6,358.0,6.2,1.0,78.61,568.12,0,3.0,0,1,0,94.69,13.27,0.1667,471.66,0.0,0.4392,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0,23,23,466.0,1.0,1.0,56.52,1328.51,0,1.0,0,1,1,57.76,-8.82,0.0435,1299.96,0.0,0.2583,0,0,1,0,0,0,1,0,1,0,1,0,0,0
