CustomerID,Gender,Age,Location,Tenure_Months,Contract_Type,Payment_Method,Monthly_Minutes,Data_Usage_GB,Support_Calls,Monthly_Charges,Total_Charges,Late_Payments,Satisfaction_Score,Complaints,Internet_Service,Phone_Service,Churn
CUST-06126,Male,26,Suburban,36,Month-to-Month,Bank Transfer,391,6.3,2,99.3,3542.62,1,1.0,2,No,Yes,1
CUST-06127,Female,34,Urban,8,Month-to-Month,Electronic Check,654,0.2,2,20.0,70.42,1,1.0,1,Fiber Optic,No,0
CUST-06128,Male,64,Urban,1,One Year,Bank Transfer,555,4.4,0,104.82,165.39,2,4.0,2,No,Yes,0
CUST-06129,Male,38,Urban,5,Month-to-Month,Electronic Check,327,16.2,2,43.57,247.22,1,2.0,0,DSL,Yes,0
CUST-06130,Female,48,Rural,27,Month-to-Month,Electronic Check,760,4.9,3,53.81,1424.31,0,3.0,2,No,Yes,1
CUST-06131,Female,56,Suburban,72,Two Year,Electronic Check,552,16.2,2,78.96,5634.05,0,5.0,1,Fiber Optic,Yes,0
CUST-06132,Male,39,Urban,1,Two Year,Mailed Check,630,2.4,1,49.36,146.48,1,1.0,0,Fiber Optic,No,1
CUST-06133,Female,29,Urban,8,Month-to-Month,Electronic Check,421,3.1,2,45.59,352.94,1,4.0,0,DSL,Yes,0
CUST-06134,Female,23,Urban,1,Month-to-Month,Mailed Check,726,3.4,1,47.28,108.65,0,2.0,0,DSL,Yes,0
CUST-06135,Male,33,Suburban,9,Two Year,Credit Card,182,12.9,1,92.89,817.09,2,2.0,1,Fiber Optic,No,0
CUST-06136,Female,43,Suburban,12,Month-to-Month,Electronic Check,835,2.4,1,45.32,,0,4.0,0,Fiber Optic,Yes,0
CUST-06137,Male,22,Urban,60,One Year,Electronic Check,112,20.5,1,54.6,3164.82,0,4.0,1,Fiber Optic,Yes,0
CUST-06138,Male,26,Urban,2,One Year,Mailed Check,224,3.9,0,63.24,20.0,1,2.0,2,DSL,Yes,0
CUST-06139,Female,63,Urban,36,One Year,Bank Transfer,550,1.2,2,20.06,784.13,2,,1,DSL,No,0
CUST-06140,Male,57,Urban,12,Two Year,Credit Card,393,0.5,1,67.64,850.11,1,3.0,0,Fiber Optic,Yes,0
CUST-06141,Male,31,Urban,40,Month-to-Month,Bank Transfer,434,0.9,5,90.34,3642.89,1,1.0,1,DSL,Yes,0
CUST-06142,Female,61,Suburban,17,Month-to-Month,Credit Card,393,0.2,0,62.24,1047.61,1,3.0,2,Fiber Optic,No,0
CUST-06143,Female,59,Urban,1,One Year,Credit Card,343,5.9,4,50.6,164.9,2,3.0,0,DSL,Yes,0
CUST-06144,Female,47,Suburban,70,Two Year,Bank Transfer,563,3.6,2,37.96,2589.59,0,5.0,0,DSL,No,0
CUST-06145,Male,69,Suburban,2,Two Year,Mailed Check,490,6.7,1,51.49,151.82,1,2.0,2,DSL,Yes,0
CUST-06146,Male,69,Urban,21,One Year,Credit Card,676,7.6,2,57.25,1214.44,1,4.0,0,DSL,Yes,0
CUST-06147,Female,43,Suburban,50,Two Year,Credit Card,516,13.4,1,29.29,1413.05,2,3.0,3,Fiber Optic,Yes,0
CUST-06148,Male,62,Suburban,1,Month-to-Month,Mailed Check,416,0.6,0,36.28,104.12,1,2.0,0,Fiber Optic,Yes,0
CUST-06149,Female,46,Urban,19,Month-to-Month,Bank Transfer,654,1.0,0,43.71,861.14,1,5.0,0,Fiber Optic,Yes,0
CUST-06150,Female,36,Suburban,41,Month-to-Month,Mailed Check,133,4.0,1,29.84,1239.52,1,3.0,0,No,Yes,0
CUST-06151,Male,64,Urban,72,Month-to-Month,Credit Card,50,0.7,1,65.96,4758.71,1,1.0,1,Fiber Optic,Yes,1
CUST-06152,Female,25,Rural,30,One Year,Bank Transfer,182,0.5,3,77.33,2296.67,1,5.0,3,Fiber Optic,Yes,0
CUST-06153,Male,40,Suburban,7,Two Year,Credit Card,431,5.5,0,49.27,347.55,1,4.0,4,Fiber Optic,No,1
CUST-06154,Male,59,Suburban,28,One Year,Mailed Check,578,6.4,1,52.8,1491.28,0,1.0,0,No,Yes,0
CUST-06155,Female,52,Rural,29,One Year,Mailed Check,50,9.3,1,82.76,2498.42,1,4.0,2,DSL,Yes,0
CUST-06156,Male,48,Suburban,28,Month-to-Month,Electronic Check,497,12.4,0,59.69,1593.79,0,1.0,1,Fiber Optic,Yes,0
CUST-06157,Female,52,Suburban,46,One Year,Credit Card,429,2.9,2,83.7,3777.29,1,4.0,1,DSL,Yes,0
CUST-06158,Male,49,Suburban,2,Month-to-Month,Mailed Check,527,19.5,2,24.7,37.92,0,1.0,0,No,Yes,0
CUST-06159,Male,22,Urban,2,One Year,Mailed Check,118,0.2,0,65.14,81.86,0,4.0,0,Fiber Optic,Yes,0
CUST-06160,Male,33,Suburban,24,Month-to-Month,Bank Transfer,1023,10.2,1,86.5,2022.89,0,2.0,0,No,Yes,1
CUST-06161,Female,34,Urban,72,One Year,Electronic Check,506,1.9,2,129.56,9386.42,0,1.0,0,Fiber Optic,Yes,0
CUST-06162,Male,49,Urban,15,Month-to-Month,Mailed Check,256,12.7,0,99.05,1503.16,2,1.0,0,Fiber Optic,Yes,0
CUST-06163,Female,55,Suburban,72,One Year,Bank Transfer,525,1.3,2,49.84,3590.14,1,4.0,3,DSL,Yes,1
CUST-06164,Male,49,Urban,66,Month-to-Month,Credit Card,798,6.8,1,24.2,1564.52,3,1.0,1,DSL,Yes,0
CUST-06165,Male,69,Urban,55,Month-to-Month,Mailed Check,242,2.8,1,57.11,3169.11,1,2.0,0,Fiber Optic,Yes,0
CUST-06166,Female,37,Suburban,57,Month-to-Month,Bank Transfer,201,2.4,1,92.35,5265.8,0,1.0,0,DSL,Yes,1
CUST-06167,Female,65,Urban,54,One Year,Mailed Check,476,0.3,2,40.93,2189.82,0,4.0,1,DSL,Yes,0
CUST-06168,Female,19,Urban,41,One Year,Electronic Check,493,6.1,4,59.91,2515.97,1,5.0,1,Fiber Optic,Yes,1
CUST-06169,Female,37,Suburban,28,Two Year,Credit Card,641,1.0,2,43.98,1311.73,2,1.0,0,DSL,Yes,0
CUST-06170,Female,64,Suburban,1,One Year,Bank Transfer,795,3.1,2,63.16,119.58,1,4.0,2,DSL,Yes,1
CUST-06171,Male,35,Suburban,3,Month-to-Month,Electronic Check,656,0.8,2,70.88,245.01,0,1.0,0,DSL,Yes,1
CUST-06172,Male,18,Suburban,3,One Year,Credit Card,222,4.6,0,84.63,267.37,1,5.0,1,Fiber Optic,Yes,1
CUST-06173,Female,46,Suburban,1,Month-to-Month,Bank Transfer,285,1.3,1,40.69,20.0,1,1.0,0,Fiber Optic,No,1
CUST-06174,Male,46,Suburban,2,Month-to-Month,Credit Card,340,4.5,4,84.72,189.7,0,1.0,0,DSL,Yes,1
CUST-06175,Male,36,Urban,60,One Year,Electronic Check,655,14.7,1,69.07,4081.5,1,2.0,0,No,Yes,0
CUST-06176,Male,61,Suburban,26,Month-to-Month,Mailed Check,621,12.7,0,36.59,985.23,1,1.0,1,DSL,Yes,0
CUST-06177,Female,57,Rural,8,Month-to-Month,Electronic Check,752,1.1,0,70.91,580.25,2,1.0,3,DSL,No,0
CUST-06178,Male,23,Urban,37,One Year,Electronic Check,611,0.5,3,66.09,2399.52,1,5.0,0,DSL,Yes,0
CUST-06179,Male,61,Urban,16,One Year,Bank Transfer,374,0.2,0,85.21,1405.13,1,3.0,3,Fiber Optic,Yes,0
CUST-06180,Male,56,Urban,3,One Year,Electronic Check,460,8.8,0,45.91,66.69,2,1.0,1,DSL,Yes,1
CUST-06181,Female,67,Suburban,51,Month-to-Month,Bank Transfer,207,1.4,1,45.6,2309.68,2,3.0,0,No,Yes,0
CUST-06182,Male,63,Urban,9,Two Year,Electronic Check,625,1.7,1,31.03,293.68,3,4.0,1,DSL,Yes,0
CUST-06183,Male,25,Suburban,28,One Year,Mailed Check,374,1.3,0,20.0,563.33,1,2.0,0,Fiber Optic,Yes,0
CUST-06184,Female,41,Suburban,8,Two Year,Electronic Check,744,9.2,0,58.37,428.3,0,2.0,1,DSL,Yes,0
CUST-06185,Female,37,Suburban,16,One Year,Mailed Check,620,19.3,1,59.19,815.41,0,4.0,0,Fiber Optic,Yes,0
CUST-06186,Male,31,Urban,40,One Year,Electronic Check,887,7.0,0,20.87,863.77,2,3.0,1,DSL,Yes,0
CUST-06187,Male,22,Suburban,4,Month-to-Month,Credit Card,583,8.7,1,78.81,465.7,0,4.0,0,DSL,Yes,0
CUST-06188,Female,58,Urban,72,One Year,Bank Transfer,580,4.8,2,80.96,5854.62,0,2.0,0,Fiber Optic,No,0
CUST-06189,Female,57,Suburban,1,One Year,Mailed Check,463,3.8,0,20.0,20.0,2,2.0,0,DSL,Yes,0
CUST-06190,Female,51,Suburban,18,Month-to-Month,Mailed Check,423,6.4,1,51.16,939.76,2,4.0,0,Fiber Optic,Yes,1
CUST-06191,Female,33,Urban,59,One Year,Bank Transfer,448,0.2,2,77.53,4600.71,0,4.0,1,No,Yes,0
CUST-06192,Female,62,Rural,69,One Year,Electronic Check,699,0.3,1,73.11,5056.09,1,5.0,0,DSL,Yes,0
CUST-06193,Female,24,Urban,6,One Year,Bank Transfer,230,5.8,1,44.0,250.3,0,4.0,1,Fiber Optic,Yes,1
CUST-06194,Female,33,Rural,3,Month-to-Month,Credit Card,512,2.0,0,95.96,307.26,3,2.0,0,Fiber Optic,Yes,0
CUST-06195,Male,24,Urban,30,Month-to-Month,Mailed Check,166,3.4,0,21.34,642.61,1,5.0,0,DSL,Yes,0
CUST-06196,Female,44,Urban,1,Month-to-Month,Mailed Check,574,7.6,1,49.44,145.96,2,1.0,0,DSL,Yes,1
CUST-06197,Female,31,Urban,15,One Year,Bank Transfer,408,4.3,1,89.49,1325.04,2,3.0,2,Fiber Optic,Yes,1
CUST-06198,Male,31,Urban,38,Month-to-Month,Credit Card,600,8.2,0,67.68,2571.57,1,5.0,1,Fiber Optic,Yes,0
CUST-06199,Female,61,Suburban,19,Month-to-Month,Electronic Check,351,2.7,0,52.94,960.15,1,2.0,2,No,Yes,1
CUST-06200,Female,50,Suburban,4,Two Year,Bank Transfer,448,1.7,2,114.59,461.31,0,4.0,0,Fiber Optic,Yes,0
CUST-06201,Male,50,Suburban,16,Month-to-Month,Credit Card,626,1.3,2,53.1,885.43,1,4.0,0,Fiber Optic,Yes,1
CUST-06202,Female,61,Urban,61,One Year,Credit Card,525,0.7,4,23.14,1403.19,0,5.0,0,DSL,Yes,0
CUST-06203,Male,37,Urban,23,Two Year,Credit Card,808,0.2,2,32.56,799.11,1,4.0,0,Fiber Optic,Yes,0
CUST-06204,Male,64,Suburban,30,One Year,Electronic Check,403,0.3,1,103.21,3143.26,0,4.0,1,Fiber Optic,Yes,0
CUST-06205,Male,53,Urban,9,One Year,Credit Card,386,1.6,2,25.16,259.33,1,1.0,1,No,Yes,0
CUST-06206,Male,24,Suburban,5,Two Year,Credit Card,747,1.6,2,94.88,532.59,1,5.0,0,Fiber Optic,Yes,0
CUST-06207,Female,49,Suburban,7,Two Year,Mailed Check,426,2.4,0,55.38,397.3,1,2.0,0,DSL,Yes,0
CUST-06208,Male,65,Urban,18,One Year,Mailed Check,417,4.5,1,113.83,2021.56,1,5.0,2,Fiber Optic,Yes,0
CUST-06209,Male,20,Suburban,7,Month-to-Month,Credit Card,576,7.1,5,79.99,582.19,1,2.0,1,DSL,No,1
CUST-06210,Female,56,Suburban,18,Month-to-Month,Credit Card,467,1.1,0,66.18,1123.29,0,2.0,0,DSL,Yes,0
CUST-06211,Male,46,Suburban,29,Two Year,Electronic Check,437,7.1,3,20.0,545.29,0,2.0,0,DSL,Yes,0
CUST-06212,Male,41,Urban,31,Two Year,Credit Card,361,0.7,0,49.44,1548.38,1,2.0,0,DSL,Yes,0
CUST-06213,Male,39,Urban,4,Two Year,Credit Card,772,22.4,1,89.74,280.82,0,3.0,0,Fiber Optic,Yes,0
CUST-06214,Male,23,Urban,33,One Year,Bank Transfer,469,1.7,0,113.78,3745.01,1,,0,No,Yes,0
CUST-06215,Female,65,Urban,26,Month-to-Month,Mailed Check,387,9.1,3,25.08,793.35,3,1.0,0,No,No,0
CUST-06216,Male,41,Urban,1,Month-to-Month,Mailed Check,440,1.1,2,44.22,85.71,0,5.0,0,Fiber Optic,Yes,0
CUST-06217,Female,57,Suburban,1,Month-to-Month,Electronic Check,570,15.0,1,33.74,24.26,0,1.0,0,Fiber Optic,Yes,0
CUST-06218,Female,40,Suburban,24,One Year,Electronic Check,792,8.8,3,67.34,1580.13,2,3.0,3,No,Yes,1
CUST-06219,Male,55,Suburban,11,Month-to-Month,Electronic Check,466,2.2,2,82.35,928.09,2,1.0,0,DSL,No,1
CUST-06220,Male,27,Urban,3,Month-to-Month,Bank Transfer,327,2.7,0,53.52,121.92,0,3.0,0,DSL,No,1
CUST-06221,Male,33,Rural,1,Two Year,Bank Transfer,883,0.1,2,59.83,139.22,0,1.0,1,DSL,Yes,0
CUST-06222,Male,28,Urban,4,Month-to-Month,Electronic Check,527,1.4,2,84.81,284.93,1,2.0,0,Fiber Optic,Yes,1
CUST-06223,Female,49,Suburban,72,Two Year,Electronic Check,478,1.7,1,76.53,5490.45,1,1.0,0,Fiber Optic,Yes,0
CUST-06224,Female,62,Rural,31,Month-to-Month,Credit Card,514,3.0,0,31.14,954.95,1,3.0,0,DSL,Yes,0
CUST-06225,Female,23,Suburban,18,Two Year,Credit Card,250,0.7,1,36.47,707.6,0,3.0,0,Fiber Optic,Yes,0
CUST-06226,Male,41,Rural,68,Month-to-Month,Mailed Check,490,3.3,2,85.45,5831.24,0,2.0,3,DSL,No,0
CUST-06227,Female,50,Suburban,23,Month-to-Month,Bank Transfer,651,5.5,2,69.07,1525.35,0,2.0,0,Fiber Optic,Yes,1
CUST-06228,Male,68,Urban,31,One Year,Credit Card,744,2.3,2,79.48,2382.47,2,5.0,1,Fiber Optic,No,0
CUST-06229,Male,29,Urban,7,Two Year,Bank Transfer,428,1.3,3,20.15,168.05,0,4.0,0,Fiber Optic,Yes,0
CUST-06230,Male,44,Urban,21,Month-to-Month,Credit Card,537,4.0,2,88.64,1773.76,1,4.0,2,Fiber Optic,No,1
CUST-06231,Male,55,Urban,3,One Year,Credit Card,747,0.1,2,49.71,138.54,4,4.0,3,No,Yes,0
CUST-06232,Male,35,Suburban,12,Two Year,Credit Card,507,2.1,3,77.16,913.24,1,1.0,1,No,Yes,0
CUST-06233,Female,62,Urban,1,Month-to-Month,Electronic Check,643,3.7,3,62.63,45.54,0,1.0,2,Fiber Optic,Yes,1
CUST-06234,Female,56,Suburban,5,Two Year,Credit Card,584,2.0,1,89.57,466.21,0,2.0,0,DSL,No,0
CUST-06235,Male,30,Urban,1,Month-to-Month,Electronic Check,367,2.1,2,75.48,170.88,2,3.0,1,No,Yes,1
CUST-06236,Female,57,Urban,11,Month-to-Month,Credit Card,316,9.4,2,54.19,588.06,0,3.0,0,Fiber Optic,Yes,0
CUST-06237,Male,47,Rural,44,Month-to-Month,Credit Card,711,13.6,1,46.88,2051.78,2,5.0,0,DSL,Yes,0
CUST-06238,Male,66,Urban,11,Month-to-Month,Mailed Check,50,8.8,5,65.13,649.45,2,4.0,1,DSL,No,1
CUST-06239,Male,58,Suburban,42,Month-to-Month,Electronic Check,366,0.5,0,51.8,2180.08,0,5.0,0,Fiber Optic,Yes,1
CUST-06240,Female,69,Suburban,25,Month-to-Month,Electronic Check,220,1.7,2,107.88,2673.11,1,1.0,2,Fiber Optic,Yes,0
CUST-06241,Male,30,Urban,17,Month-to-Month,Credit Card,712,6.2,3,37.0,642.13,0,2.0,1,Fiber Optic,Yes,0
CUST-06242,Male,51,Suburban,6,One Year,Credit Card,772,18.3,2,67.02,419.61,1,5.0,1,Fiber Optic,Yes,0
CUST-06243,Female,53,Urban,61,One Year,Electronic Check,355,1.4,2,43.47,2662.6,2,1.0,1,Fiber Optic,Yes,0
CUST-06244,Female,47,Suburban,1,One Year,Credit Card,1052,11.4,0,99.18,21.27,1,3.0,1,DSL,No,1
CUST-06245,Female,42,Suburban,28,Month-to-Month,Electronic Check,775,6.7,1,87.18,2434.81,3,4.0,0,DSL,No,0
CUST-06246,Male,19,Urban,23,Two Year,Electronic Check,539,20.5,1,20.25,453.41,0,1.0,0,Fiber Optic,No,0
CUST-06247,Male,53,Suburban,13,Month-to-Month,Electronic Check,799,0.5,2,68.19,852.08,0,2.0,3,Fiber Optic,Yes,1
CUST-06248,Female,35,Urban,6,Month-to-Month,Electronic Check,371,2.5,0,68.11,399.34,2,3.0,0,DSL,Yes,0
CUST-06249,Male,22,Suburban,13,One Year,Bank Transfer,444,3.3,2,54.11,718.63,1,3.0,2,DSL,Yes,0
CUST-06250,Female,36,Rural,49,One Year,Credit Card,592,5.6,1,68.32,3332.95,1,4.0,0,No,No,0
CUST-06251,Female,59,Rural,43,Month-to-Month,Electronic Check,361,5.3,1,79.08,3434.98,0,5.0,0,DSL,Yes,1
CUST-06252,Male,35,Suburban,68,Month-to-Month,Electronic Check,243,11.8,0,74.61,5070.95,0,2.0,1,No,Yes,0
CUST-06253,Male,49,Urban,8,Two Year,Credit Card,312,9.1,3,20.51,186.96,0,2.0,1,DSL,Yes,1
CUST-06254,Female,38,Rural,11,One Year,Bank Transfer,460,0.3,2,20.0,173.86,1,5.0,1,DSL,Yes,0
CUST-06255,Female,27,Urban,1,Month-to-Month,Bank Transfer,593,3.3,0,20.0,57.5,0,3.0,0,No,No,0
CUST-06256,Female,54,Suburban,68,Two Year,Electronic Check,432,2.6,0,55.51,3810.56,4,1.0,2,Fiber Optic,Yes,0
CUST-06257,Female,66,Urban,9,Month-to-Month,Credit Card,172,29.3,1,43.95,363.24,0,5.0,2,Fiber Optic,Yes,0
CUST-06258,Male,39,Rural,12,One Year,Mailed Check,594,2.8,4,65.72,813.99,0,5.0,1,DSL,Yes,0
CUST-06259,Female,30,Suburban,57,Month-to-Month,Bank Transfer,754,5.7,2,47.39,2749.32,2,2.0,0,Fiber Optic,Yes,1
CUST-06260,Female,34,Suburban,17,Month-to-Month,Mailed Check,368,1.7,5,55.46,936.27,1,3.0,1,No,No,0
CUST-06261,Female,26,Urban,20,Month-to-Month,Electronic Check,832,4.8,0,61.97,1142.05,2,4.0,0,DSL,No,0
CUST-06262,Male,41,Suburban,4,One Year,Credit Card,673,1.2,0,20.0,134.11,1,1.0,1,DSL,Yes,1
CUST-06263,Male,61,Suburban,16,Month-to-Month,Credit Card,289,4.6,1,84.16,1348.07,0,2.0,0,Fiber Optic,No,1
CUST-06264,Female,31,Suburban,60,One Year,Mailed Check,370,10.1,2,59.13,3541.0,1,5.0,1,No,Yes,0
CUST-06265,Male,63,Urban,19,Two Year,Bank Transfer,437,0.1,2,29.39,551.47,2,4.0,0,No,Yes,0
CUST-06266,Male,25,Urban,7,One Year,Credit Card,462,3.5,1,56.17,402.44,1,5.0,1,DSL,No,0
CUST-06267,Male,54,Urban,1,Month-to-Month,Mailed Check,50,20.2,2,32.0,20.0,2,3.0,1,DSL,Yes,0
CUST-06268,Female,36,Urban,9,Month-to-Month,Bank Transfer,349,0.9,1,76.66,823.47,1,1.0,0,DSL,Yes,1
CUST-06269,Female,45,Urban,20,Month-to-Month,Bank Transfer,389,1.0,1,74.83,1493.53,2,2.0,0,DSL,Yes,0
CUST-06270,Male,63,Urban,1,Month-to-Month,Bank Transfer,878,3.2,2,61.14,139.42,1,1.0,0,No,Yes,0
CUST-06271,Female,58,Urban,22,Two Year,Electronic Check,545,10.2,2,60.55,1346.97,0,5.0,2,No,Yes,0
CUST-06272,Female,47,Urban,17,Two Year,Credit Card,340,4.1,1,91.27,1546.3,2,3.0,0,DSL,Yes,0
CUST-06273,Male,24,Urban,36,Month-to-Month,Bank Transfer,412,3.6,1,84.49,3013.45,1,1.0,0,Fiber Optic,No,1
CUST-06274,Male,43,Rural,1,Month-to-Month,Bank Transfer,585,0.5,1,20.69,24.92,1,2.0,2,No,Yes,0
CUST-06275,Female,57,Suburban,36,Two Year,Electronic Check,424,16.3,3,47.42,1711.13,1,4.0,1,No,No,0
CUST-06276,Male,63,Urban,17,One Year,Electronic Check,382,2.1,5,80.12,1214.81,0,5.0,5,No,Yes,1
CUST-06277,Female,63,Suburban,11,One Year,Bank Transfer,389,1.5,2,89.57,934.64,2,4.0,1,Fiber Optic,No,0
CUST-06278,Female,28,Suburban,72,Month-to-Month,Electronic Check,595,2.7,2,119.28,8585.96,0,2.0,1,Fiber Optic,Yes,1
CUST-06279,Male,31,Rural,4,Month-to-Month,Bank Transfer,223,2.7,1,81.99,328.4,0,2.0,1,No,Yes,0
CUST-06280,Female,38,Urban,18,Two Year,Electronic Check,282,3.1,3,20.0,254.55,3,2.0,1,No,Yes,1
CUST-06281,Female,25,Urban,9,Month-to-Month,Mailed Check,314,5.8,1,56.27,500.88,0,2.0,0,Fiber Optic,Yes,1
CUST-06282,Male,20,Rural,17,Two Year,Bank Transfer,279,10.1,1,84.56,1491.01,0,5.0,2,No,Yes,0
CUST-06283,Male,45,Urban,19,Month-to-Month,Mailed Check,335,0.3,0,20.0,391.26,0,5.0,0,Fiber Optic,Yes,0
CUST-06284,Male,46,Urban,2,Two Year,Electronic Check,679,3.4,1,72.5,162.71,1,1.0,0,Fiber Optic,No,1
CUST-06285,Female,40,Urban,25,One Year,Credit Card,707,2.7,0,47.85,1259.46,0,5.0,1,No,No,0
CUST-06286,Male,35,Urban,24,Month-to-Month,Electronic Check,554,0.1,0,76.91,1921.09,0,1.0,0,Fiber Optic,Yes,1
CUST-06287,Male,52,Rural,35,Month-to-Month,Credit Card,542,8.5,1,84.72,2944.45,2,1.0,1,No,Yes,0
CUST-06288,Male,30,Urban,2,One Year,Bank Transfer,366,0.6,1,37.52,159.1,0,3.0,0,Fiber Optic,Yes,1
CUST-06289,Male,29,Rural,8,Month-to-Month,Electronic Check,83,0.6,3,106.89,784.37,0,1.0,1,Fiber Optic,Yes,1
CUST-06290,Female,64,Rural,25,One Year,Mailed Check,528,0.2,2,20.0,480.47,1,1.0,1,Fiber Optic,Yes,0
CUST-06291,Female,67,Suburban,3,Month-to-Month,Credit Card,559,1.1,0,78.74,327.23,1,2.0,0,Fiber Optic,Yes,1
CUST-06292,Male,22,Urban,27,Month-to-Month,Mailed Check,365,1.0,3,95.57,2607.63,0,2.0,1,DSL,Yes,0
CUST-06293,Female,56,Urban,1,One Year,Mailed Check,284,2.1,0,70.3,26.47,2,2.0,0,Fiber Optic,Yes,0
CUST-06294,Male,28,Urban,9,One Year,Credit Card,245,5.4,2,44.74,364.43,2,5.0,0,No,Yes,0
CUST-06295,Male,28,Urban,45,Month-to-Month,Mailed Check,533,0.3,5,59.31,2685.72,1,1.0,0,DSL,Yes,1
CUST-06296,Female,64,Suburban,35,Month-to-Month,Credit Card,516,9.8,2,31.99,1101.23,0,3.0,1,No,Yes,0
CUST-06297,Female,59,Urban,24,One Year,Credit Card,738,2.0,1,46.18,1177.28,2,2.0,0,Fiber Optic,Yes,0
CUST-06298,Male,64,Rural,49,One Year,Mailed Check,338,4.7,1,60.16,2853.54,1,3.0,0,Fiber Optic,No,0
CUST-06299,Male,48,Suburban,29,Month-to-Month,Bank Transfer,442,0.1,0,68.35,2075.74,2,3.0,0,Fiber Optic,Yes,0
CUST-06300,Female,48,Suburban,17,Month-to-Month,Electronic Check,503,2.3,1,60.34,1045.19,0,2.0,1,Fiber Optic,No,0
CUST-06301,Male,30,Rural,72,Month-to-Month,Electronic Check,390,0.1,3,75.03,5328.89,0,5.0,0,DSL,No,0
CUST-06302,Female,31,Urban,28,One Year,Credit Card,667,0.9,2,66.61,1897.54,1,3.0,1,DSL,Yes,0
CUST-06303,Male,66,Urban,22,One Year,Electronic Check,747,3.0,2,54.38,1120.93,0,5.0,0,Fiber Optic,Yes,0
CUST-06304,Male,62,Urban,12,Month-to-Month,Credit Card,278,3.8,1,86.71,974.09,3,4.0,2,No,Yes,1
CUST-06305,Female,59,Urban,55,One Year,Credit Card,408,0.8,1,60.33,3304.21,2,5.0,1,Fiber Optic,Yes,0
CUST-06306,Female,42,Suburban,8,Month-to-Month,Mailed Check,764,6.8,1,33.28,339.35,0,4.0,1,DSL,Yes,0
CUST-06307,Female,50,Urban,1,One Year,Mailed Check,564,1.0,2,66.82,21.85,0,1.0,1,No,No,1
CUST-06308,Female,50,Urban,5,Month-to-Month,Bank Transfer,523,0.6,0,20.0,154.36,2,2.0,2,DSL,Yes,1
CUST-06309,Female,32,Rural,2,One Year,Credit Card,568,2.0,1,31.34,161.02,2,5.0,1,No,Yes,0
CUST-06310,Female,33,Urban,9,One Year,Bank Transfer,631,4.0,3,90.29,831.78,3,2.0,0,Fiber Optic,Yes,1
CUST-06311,Female,61,Suburban,41,Two Year,Mailed Check,577,22.5,2,119.25,4933.44,1,5.0,0,DSL,Yes,0
CUST-06312,Male,55,Urban,25,Two Year,Credit Card,542,2.7,2,84.05,2043.47,0,1.0,3,No,Yes,0
CUST-06313,Male,23,Urban,4,One Year,Credit Card,501,2.8,0,82.23,344.33,0,1.0,2,No,Yes,1
CUST-06314,Male,61,Suburban,37,Two Year,Mailed Check,769,0.3,1,69.71,2642.0,0,4.0,2,Fiber Optic,Yes,0
CUST-06315,Female,42,Rural,16,Month-to-Month,Bank Transfer,446,7.3,1,31.48,530.57,2,2.0,0,No,Yes,0
CUST-06316,Female,32,Urban,17,Month-to-Month,Credit Card,500,1.0,2,94.75,1587.82,0,3.0,1,Fiber Optic,No,1
CUST-06317,Female,21,Urban,10,Two Year,Credit Card,810,6.8,3,64.26,662.9,1,4.0,0,Fiber Optic,Yes,0
CUST-06318,Male,21,Urban,47,Two Year,Mailed Check,565,12.1,1,42.15,1966.35,0,4.0,0,Fiber Optic,Yes,0
CUST-06319,Female,47,Urban,9,One Year,Bank Transfer,486,7.3,0,103.38,999.1,1,1.0,1,DSL,Yes,1
CUST-06320,Female,51,Urban,2,Month-to-Month,Credit Card,626,5.1,3,116.86,184.87,4,1.0,1,Fiber Optic,Yes,1
CUST-06321,Male,44,Suburban,8,Two Year,Mailed Check,545,4.6,4,20.0,158.6,1,3.0,1,No,No,0
CUST-06322,Female,48,Urban,30,Month-to-Month,Electronic Check,352,3.0,1,86.39,2679.8,2,4.0,2,No,Yes,1
CUST-06323,Male,49,Urban,25,Month-to-Month,Credit Card,549,0.8,1,67.9,1677.04,1,2.0,0,Fiber Optic,Yes,1
CUST-06324,Male,61,Suburban,4,One Year,Electronic Check,338,7.5,1,76.77,360.12,0,4.0,2,Fiber Optic,Yes,1
CUST-06325,Female,56,Urban,2,Month-to-Month,Credit Card,865,3.2,1,104.33,219.79,0,1.0,0,DSL,Yes,1
CUST-06326,Female,69,Urban,25,Month-to-Month,Bank Transfer,547,4.9,2,76.2,1961.3,1,1.0,0,No,Yes,0
CUST-06327,Female,26,Rural,27,Two Year,Credit Card,312,2.3,0,62.88,1694.71,2,5.0,1,Fiber Optic,Yes,0
CUST-06328,Male,58,Urban,10,Month-to-Month,Bank Transfer,421,1.1,1,40.42,375.78,0,2.0,2,DSL,Yes,1
CUST-06329,Male,25,Suburban,44,Two Year,Electronic Check,651,8.2,3,64.86,,0,4.0,1,DSL,Yes,0
CUST-06330,Male,31,Urban,72,Two Year,Bank Transfer,281,2.1,1,76.97,5580.69,0,4.0,0,DSL,Yes,0
CUST-06331,Female,50,Urban,5,Two Year,Bank Transfer,1044,10.1,3,20.0,79.58,0,3.0,1,DSL,No,0
CUST-06332,Female,40,Urban,20,Two Year,Credit Card,208,16.9,2,48.13,1051.33,2,2.0,3,Fiber Optic,Yes,0
CUST-06333,Female,38,Urban,1,One Year,Mailed Check,685,8.9,1,65.53,99.6,0,1.0,1,Fiber Optic,Yes,0
